quest_id,name,state,zone,required_level,quest_level,earliest_completion_level,task_class,objective_summary,time_optimistic_min,time_central_min,time_pessimistic_min,distance_index,missing_group_prerequisites,missing_single_prerequisites,next_quest,route_flags,confidence,xp_at_35,xp_at_36,xp_at_37,xp_at_38,xp_at_39,xp_at_40,xp_at_41,xp_at_42,xp_at_43,xp_at_44,xp_at_45,xp_at_46,xp_at_47,xp_at_48,xp_at_49,xp_at_50,xp_at_51,xp_at_52,xp_at_53,xp_at_54
7003,被缩小的巨人,future_level,菲拉斯,45,48,45,multi_creature_personal_drop,item/multiple_creature_task_item_drops/x15/被缩小的海岸巨人#14603@100%|被缩小的大地行者#14604@100%|被缩小的波涛巨人#14638@100%|被缩小的深海巨人#14639@100%|被缩小的峭壁巨人#14640@100%,14.44,23.2,36.41,0.0,,,,"active_item_or_spell_use,drop_rate_required",low_until_manual_review,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,10100
7721,压缩器的动力,future_level,菲拉斯,45,48,45,multi_creature_personal_drop,item/multiple_creature_task_item_drops/x10/海元素#5461@50%|巨型海元素#5462@50%,23.15,44.66,84.77,14.89,,,,drop_rate_required,low_until_manual_review,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,10100
7731,毒刺鞭笞者,future_level,菲拉斯,39,47,45,single_named_drop,item/single_named_creature_task_item/x1/毒刺鞭笞者#14661@100%,4.48,6.43,10.23,38.85,,2903,,,medium,12100,12100,12100,12100,12100,12100,12100,12100,12100,12100,12100,12100,12100,12100,12100,12100,12100,12100,9700,7200
2521,为库米沙效力,future_level,诅咒之地,45,55,45,single_creature_drop,item/single_regular_creature_task_item/x1/巨槌食人魔#5974@0.01%|巨槌食人魔法师#5975@0.01%|巨槌蛮兵#5976@0.01%|巨槌战士#5977@0.01%|巨槌术士#5978@0.01%|悲惨的失落者#5979@0.01%|传送门搜寻者#5981@0.01%|黑色屠戮者#5982@0.01%,9665.97,16780.26,27707.73,19.35,,,,elite_or_rare_target,medium,24500,24500,24500,24500,24500,24500,24500,24500,24500,24500,24500,24500,24500,24500,24500,24500,24500,24500,24500,24500
2601,石化蜥蜴的大脑,future_level,诅咒之地,45,50,45,mixed_with_personal_item,item/multiple_creature_task_item_drops/x10/红石蜥蜴#5990@40%|红石晶鳞蜥蜴#5991@40%|死眼#8302@30%; item/multiple_creature_task_item_drops/x2/黑色屠戮者#5982@40%|拾骨者#5983@40%|斯比弗雷尔#8299@30%,36.47,73.15,145.88,38.71,,,,"drop_rate_required,elite_or_rare_target",low_until_manual_review,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600
2603,秃鹫的活力,future_level,诅咒之地,45,50,45,mixed_with_personal_item,item/multiple_creature_task_item_drops/x10/黑色屠戮者#5982@40%|拾骨者#5983@40%|斯比弗雷尔#8299@30%; item/multiple_creature_task_item_drops/x2/饥饿的弯牙土狼#5984@40%|弯牙土狼#5985@40%|毁灭#8300@30%,36.26,71.05,138.0,45.65,,,,"drop_rate_required,elite_or_rare_target",low_until_manual_review,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600
2621,悔恨的战士,future_level,诅咒之地,45,50,45,travel_dialogue_or_turnin,,1.9,4.4,10.4,,,2784,2622,automatic_route_candidate_missing,low_until_manual_review,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400
2701,古代英雄,future_level,诅咒之地,45,57,45,travel_dialogue_or_turnin,,1.9,4.4,10.4,,,2702,,automatic_route_candidate_missing,low_until_manual_review,17500,17500,17500,17500,17500,17500,17500,17500,17500,17500,17500,17500,17500,17500,17500,17500,17500,17500,17500,17500
2702,古代英雄,future_level,诅咒之地,45,57,45,travel_dialogue_or_turnin,,1.9,4.4,10.4,,,2681,2701,automatic_route_candidate_missing,low_until_manual_review,8700,8700,8700,8700,8700,8700,8700,8700,8700,8700,8700,8700,8700,8700,8700,8700,8700,8700,8700,8700
2721,基利斯,future_level,诅咒之地,45,58,45,travel_dialogue_or_turnin,,1.9,4.4,10.4,,,2701,2743,automatic_route_candidate_missing,low_until_manual_review,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
2743,黑暗笼罩,future_level,诅咒之地,45,60,45,travel_dialogue_or_turnin,,1.9,4.4,10.4,,,2721,2744,automatic_route_candidate_missing,low_until_manual_review,9500,9500,9500,9500,9500,9500,9500,9500,9500,9500,9500,9500,9500,9500,9500,9500,9500,9500,9500,9500
3501,多多益善,future_level,诅咒之地,45,55,45,single_creature_drop,item/single_regular_creature_task_item/x1/巨槌食人魔#5974@3%|巨槌食人魔法师#5975@3%|巨槌蛮兵#5976@3%|巨槌战士#5977@3%|巨槌术士#5978@3%|悲惨的失落者#5979@3%|传送门搜寻者#5981@3%|黑色屠戮者#5982@3%,43.8,117.8,322.07,19.35,,,3502,elite_or_rare_target,medium,16300,16300,16300,16300,16300,16300,16300,16300,16300,16300,16300,16300,16300,16300,16300,16300,16300,16300,16300,16300
8462,与纳菲恩交谈,future_level,费伍德森林,45,55,45,travel_dialogue_or_turnin,,5.04,6.92,10.96,78.12,,8460,,,medium_high,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650
8464,冬泉熊怪的活动,future_level,费伍德森林,45,58,45,multi_target_shared_kill,kill/regular_shared_kills/x8/冬泉萨满祭司#7439; kill/regular_shared_kills/x8/冬泉巢穴守卫#7440; kill/regular_shared_kills/x8/冬泉巨熊怪#7438,29.42,71.64,161.46,,,,,automatic_route_candidate_missing,low_until_manual_review,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
8465,与萨尔法交谈,future_level,费伍德森林,45,55,45,travel_dialogue_or_turnin,,8.9,19.4,37.4,,,,,cross_zone_or_multi_zone,low_until_manual_review,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650
7815,钳嘴龟！,future_level,辛特兰,44,50,45,shared_kill,kill/regular_shared_kills/x10/海水钳嘴龟#2505,8.59,12.77,20.87,39.19,,,,,medium_high,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600
7828,银鬃捕猎者,future_level,辛特兰,44,48,45,multi_target_shared_kill,kill/regular_shared_kills/x5/银鬃捕猎者#2926; kill/regular_shared_kills/x5/银鬃嗥狼#2925,10.31,15.4,25.13,72.75,,,,,medium,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,10100
7830,死者的复仇,future_level,辛特兰,44,48,45,single_named_drop,item/single_named_creature_task_item/x1/翱翔的锋喙狮鹫#2659@100%,5.49,7.78,12.31,73.34,,,,,medium,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,10100
2965,奥丹姆的线索,future_level,雷霆崖,45,50,45,travel_dialogue_or_turnin,,3.98,6.68,11.2,43.98,,2440,2966,,medium_high,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350
2966,拭目以待,future_level,雷霆崖,45,50,45,travel_dialogue_or_turnin,,8.9,19.4,37.4,,,2965,,cross_zone_or_multi_zone,low_until_manual_review,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600
2967,返回雷霆崖,future_level,雷霆崖,45,50,45,travel_dialogue_or_turnin,,8.9,19.4,37.4,0.0,,2954,2968,cross_zone_or_multi_zone,low_until_manual_review,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350
2968,进一步的任务,future_level,雷霆崖,45,50,45,travel_dialogue_or_turnin,,3.98,6.68,11.2,43.98,,2967,,,medium_high,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600
1445,阿塔哈卡神庙,future_level,Sunken Temple,38,50,46,multi_creature_personal_drop,item/multiple_creature_task_item_drops/x20/被诅咒的阿塔莱巨魔#5243@80%|阿塔莱战士#5256@80%|阿塔莱巫医#5259@80%|被奴役的阿塔莱巨魔#5261@80%|阿塔莱木乃伊#5263@80%|阿塔莱行尸#5267@80%|阿塔莱祭司#5269@80%|阿塔莱食尸者#5270@80%,30.78,55.82,94.68,,,1444,,"automatic_route_candidate_missing,cross_zone_or_multi_zone,drop_rate_required,dungeon_objective_source,elite_or_rare_target",low_until_manual_review,20400,20400,20400,20400,20400,20400,20400,20400,20400,20400,20400,20400,20400,20400,20400,20400,20400,20400,20400,20400
3380,沉没的神庙,future_level,Sunken Temple,46,51,46,travel_dialogue_or_turnin,,8.9,19.4,37.4,,,,3444,"automatic_route_candidate_missing,cross_zone_or_multi_zone",low_until_manual_review,10600,10600,10600,10600,10600,10600,10600,10600,10600,10600,10600,10600,10600,10600,10600,10600,10600,10600,10600,10600
3446,深入神庙,future_level,Sunken Temple,46,51,46,travel_dialogue_or_turnin,,8.9,19.4,37.4,,,3444,,"automatic_route_candidate_missing,cross_zone_or_multi_zone",low_until_manual_review,21200,21200,21200,21200,21200,21200,21200,21200,21200,21200,21200,21200,21200,21200,21200,21200,21200,21200,21200,21200
3447,雕像群的秘密,future_level,Sunken Temple,46,51,46,travel_dialogue_or_turnin,,8.9,19.4,37.4,,,3444,,"automatic_route_candidate_missing,cross_zone_or_multi_zone",low_until_manual_review,21200,21200,21200,21200,21200,21200,21200,21200,21200,21200,21200,21200,21200,21200,21200,21200,21200,21200,21200,21200
3444,石环,future_level,塔纳利斯,46,51,46,world_object_item_collection,item/task_item_world_object_pickup/x1/Marvon's Chest#149036@100%,9.67,20.57,39.08,0.0,,"3380,3445",,"cross_zone_or_multi_zone,object_respawn_and_multi_click_unknown",low_until_manual_review,14100,14100,14100,14100,14100,14100,14100,14100,14100,14100,14100,14100,14100,14100,14100,14100,14100,14100,14100,14100
7723,该死的手指头！,future_level,灼热峡谷,45,49,46,shared_kill,kill/regular_shared_kills/x20/重型作战傀儡#5854,13.21,20.01,32.87,32.48,,,,,medium_high,13100,13100,13100,13100,13100,13100,13100,13100,13100,13100,13100,13100,13100,13100,13100,13100,13100,13100,13100,13100
7724,熔岩蜘蛛的威胁！,future_level,灼热峡谷,45,49,46,shared_kill,kill/regular_shared_kills/x20/巨型熔岩蜘蛛#5858,14.54,21.79,35.63,71.12,,,,,medium_high,13100,13100,13100,13100,13100,13100,13100,13100,13100,13100,13100,13100,13100,13100,13100,13100,13100,13100,13100,13100
7727,熏火龙,future_level,灼热峡谷,45,49,46,shared_kill,kill/regular_shared_kills/x20/熏火龙#9318,12.85,19.53,32.13,21.97,,,,,medium_high,13100,13100,13100,13100,13100,13100,13100,13100,13100,13100,13100,13100,13100,13100,13100,13100,13100,13100,13100,13100
13662,获得信任,future_level,灼热峡谷,45,60,46,single_creature_drop,item/single_regular_creature_task_item/x1/铁怒监军#8889@18.1475%|铁怒狱卒#8890@18.1475%|铁怒卫士#8891@18.1475%|铁怒步兵#8892@18.7324%|铁怒士兵#8893@18.9198%|铁怒医师#8894@18.7936%|铁怒军官#8895@18.1837%|暗炉农夫#8896@20.0377%,14.57,35.72,84.59,0.07,,,,"cross_zone_or_multi_zone,elite_or_rare_target",low_until_manual_review,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2581,弯牙土狼的颚骨,future_level,诅咒之地,45,50,46,mixed_with_personal_item,item/multiple_creature_task_item_drops/x3/饥饿的弯牙土狼#5984@40%|弯牙土狼#5985@40%|毁灭#8300@30%; item/multiple_creature_task_item_drops/x2/灰鬃野猪#5992@40%|地狱野猪#5993@40%|格朗特#8303@30%; item/single_regular_creature_task_item/x1/厚甲毒刺蝎#5988@40%|掠夺者科拉克#8301@30%,19.01,39.08,79.54,36.23,,,,"drop_rate_required,elite_or_rare_target",low_until_manual_review,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600
2583,野猪的活力,future_level,诅咒之地,45,50,46,mixed_with_personal_item,item/multiple_creature_task_item_drops/x3/灰鬃野猪#5992@40%|地狱野猪#5993@40%|格朗特#8303@30%; item/multiple_creature_task_item_drops/x2/厚甲毒刺蝎#5988@40%|掠夺者科拉克#8301@30%; item/single_regular_creature_task_item/x1/红石蜥蜴#5990@40%|红石晶鳞蜥蜴#5991@40%|死眼#8302@30%,19.49,41.12,86.56,31.31,,,,"drop_rate_required,elite_or_rare_target",low_until_manual_review,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600
2585,决定性的打击,future_level,诅咒之地,45,50,46,mixed_with_personal_item,item/multiple_creature_task_item_drops/x3/厚甲毒刺蝎#5988@40%|掠夺者科拉克#8301@30%; item/multiple_creature_task_item_drops/x2/黑色屠戮者#5982@40%|拾骨者#5983@40%|斯比弗雷尔#8299@30%; item/single_regular_creature_task_item/x1/灰鬃野猪#5992@40%|地狱野猪#5993@40%|格朗特#8303@30%,19.51,40.31,82.84,38.71,,,,"drop_rate_required,elite_or_rare_target",low_until_manual_review,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600
7816,加莫里塔！,future_level,辛特兰,44,48,46,single_named_drop,item/single_named_creature_task_item/x1/加莫里塔#7977@100%,3.99,5.75,9.15,44.17,,7815,,,medium,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,10100
7845,被绑架的断齿长者！,future_level,辛特兰,46,51,46,travel_dialogue_or_turnin,,1.87,2.69,4.39,19.16,,,7846,,medium_high,14100,14100,14100,14100,14100,14100,14100,14100,14100,14100,14100,14100,14100,14100,14100,14100,14100,14100,14100,14100
7847,向断齿族长复命,future_level,辛特兰,46,51,46,travel_dialogue_or_turnin,,1.85,2.66,4.36,18.81,,7846,,,medium_high,14100,14100,14100,14100,14100,14100,14100,14100,14100,14100,14100,14100,14100,14100,14100,14100,14100,14100,14100,14100
7849,分离的痛苦,future_level,辛特兰,46,50,46,mixed_with_personal_item,item/task_item_world_object_pickup/xNone/Pile of Skulls#179915@100%; item/task_item_world_object_pickup/xNone/Pile of Bones#179914@100%,4.3,6.22,9.61,36.94,,,,object_respawn_and_multi_click_unknown,low_until_manual_review,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600
7850,黑暗之瓶,future_level,辛特兰,46,50,46,world_object_item_collection,item/task_item_world_object_pickup/x5/Vessel of Tainted Blood#179922@100%,6.61,9.74,14.65,36.94,,,,object_respawn_and_multi_click_unknown,low_until_manual_review,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000
4146,除草器的燃料,future_level,Sunken Temple,47,52,47,multi_creature_personal_drop,item/multiple_creature_task_item_drops/x5/黑暗虫#5226@100%|深色软泥怪#5228@100%|神庙深渊潜伏者#8384@100%,15.88,29.76,52.66,,,4147,,"automatic_route_candidate_missing,cross_zone_or_multi_zone,drop_rate_required,dungeon_objective_source,elite_or_rare_target",low_until_manual_review,14700,14700,14700,14700,14700,14700,14700,14700,14700,14700,14700,14700,14700,14700,14700,14700,14700,14700,14700,14700
3362,灌木谷,future_level,塔纳利斯,45,50,47,multi_target_shared_kill,kill/regular_shared_kills/x8/长瘤的灌木兽#5490; kill/regular_shared_kills/x8/灌木塑根者#5485,14.53,22.01,36.41,89.3,,,,,medium,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600
5863,砂槌食人魔,future_level,塔纳利斯,44,49,47,multi_target_shared_kill,kill/regular_shared_kills/x10/砂槌蛮兵#5474; kill/regular_shared_kills/x10/砂槌执行者#5472; kill/regular_shared_kills/xNone/掠夺者格玛洛克#12046,14.86,20.57,31.1,63.68,,,,active_item_or_spell_use,low_until_manual_review,13100,13100,13100,13100,13100,13100,13100,13100,13100,13100,13100,13100,13100,13100,13100,13100,13100,13100,13100,13100
936,协助大德鲁伊,future_level,奥格瑞玛,47,50,47,travel_dialogue_or_turnin,,8.9,19.4,37.4,,,,3761,cross_zone_or_multi_zone,low_until_manual_review,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350
3844,无人知晓的秘密,future_level,安戈洛环形山,47,52,47,travel_dialogue_or_turnin,,0.92,1.43,2.44,0.47,,,3845,,medium_high,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700
3845,无人知晓的秘密,future_level,安戈洛环形山,47,52,47,mixed_objectives,item/item_source_not_in_questie/xNone/; item/item_source_not_in_questie/xNone/; item/item_source_not_in_questie/xNone/,6.6,11.0,22.98,63.69,,3844,3908,,low_until_manual_review,14700,14700,14700,14700,14700,14700,14700,14700,14700,14700,14700,14700,14700,14700,14700,14700,14700,14700,14700,14700
3908,无人知晓的秘密,future_level,安戈洛环形山,47,52,47,travel_dialogue_or_turnin,,8.9,19.4,37.4,,,3845,,cross_zone_or_multi_zone,low_until_manual_review,14700,14700,14700,14700,14700,14700,14700,14700,14700,14700,14700,14700,14700,14700,14700,14700,14700,14700,14700,14700
3909,视灵药剂,future_level,安戈洛环形山,47,52,47,item_source_not_in_questie,item/item_source_not_in_questie/x1/,2.9,6.4,15.4,,,3908,3912,automatic_route_candidate_missing,low_until_manual_review,14700,14700,14700,14700,14700,14700,14700,14700,14700,14700,14700,14700,14700,14700,14700,14700,14700,14700,14700,14700
3912,墓地相见,future_level,安戈洛环形山,47,52,47,escort_or_defense,,12.9,28.4,57.4,,,3909,3913,"active_item_or_spell_use,automatic_route_candidate_missing,cross_zone_or_multi_zone,escort_or_defense_text",low_until_manual_review,14700,14700,14700,14700,14700,14700,14700,14700,14700,14700,14700,14700,14700,14700,14700,14700,14700,14700,14700,14700
3913,寻找墓碑,future_level,安戈洛环形山,47,52,47,travel_dialogue_or_turnin,,1.9,4.4,10.4,,,3912,3914,automatic_route_candidate_missing,low_until_manual_review,7300,7300,7300,7300,7300,7300,7300,7300,7300,7300,7300,7300,7300,7300,7300,7300,7300,7300,7300,7300
3914,林克的剑,future_level,安戈洛环形山,47,52,47,travel_dialogue_or_turnin,,8.9,19.4,37.4,0.0,,3913,3941,cross_zone_or_multi_zone,low_until_manual_review,14700,14700,14700,14700,14700,14700,14700,14700,14700,14700,14700,14700,14700,14700,14700,14700,14700,14700,14700,14700
3941,侏儒的援助,future_level,安戈洛环形山,47,52,47,travel_dialogue_or_turnin,,1.18,1.77,2.97,6.53,,3914,,,medium_high,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700
3942,林克的记忆,future_level,安戈洛环形山,47,54,47,travel_dialogue_or_turnin,,8.9,19.4,37.4,,,3941,4084,cross_zone_or_multi_zone,low_until_manual_review,15800,15800,15800,15800,15800,15800,15800,15800,15800,15800,15800,15800,15800,15800,15800,15800,15800,15800,15800,15800
3961,林克的冒险,future_level,安戈洛环形山,47,54,47,travel_dialogue_or_turnin,,1.16,1.74,2.93,6.06,,4005,3962,,medium_high,7800,7800,7800,7800,7800,7800,7800,7800,7800,7800,7800,7800,7800,7800,7800,7800,7800,7800,7800,7800
4005,亚奎门塔斯,future_level,安戈洛环形山,47,54,47,item_source_not_in_questie,item/item_source_not_in_questie/x1/,9.9,21.4,42.4,0.0,,4084,,cross_zone_or_multi_zone,low_until_manual_review,15800,15800,15800,15800,15800,15800,15800,15800,15800,15800,15800,15800,15800,15800,15800,15800,15800,15800,15800,15800
4084,银爪铁心,future_level,安戈洛环形山,47,54,47,mixed_with_personal_item,item/multiple_creature_task_item_drops/x11/怒爪熊#8956@45%|怒爪灰熊#8957@45%|怒爪巨熊#8958@45%|魔爪狼#8959@45%|魔爪食腐狼#8960@45%|魔爪掠夺者#8961@45%|死亡之嚎#14339@45%|莫戈雷斯#14344@45%; item/single_regular_creature_task_item/x1/铁木游荡者#7138@45%|铁木践踏者#7139@45%,28.27,55.98,114.47,,,3942,4005,"automatic_route_candidate_missing,drop_rate_required,elite_or_rare_target",low_until_manual_review,15800,15800,15800,15800,15800,15800,15800,15800,15800,15800,15800,15800,15800,15800,15800,15800,15800,15800,15800,15800
