quest_id,name,status,zone,required_level,quest_level,xp_db_level,xp_db_base,earliest_completion_level,xp_at_earliest_completion,task_class,objectives,time_optimistic_min,time_central_min,time_pessimistic_min,xp_per_central_minute,distance_index,pre_single,pre_group,next_quest,route_flags,confidence,manual_review
7842,又一个给蛮锤部族的警告,future_level_band,辛特兰,44,48,48,7850,44,15700,single_creature_drop,"item:single_regular_creature_task_item:count=1:sources=枯木剥皮者,训练有素的锋喙狮鹫,锋喙狮鹫,翱翔的锋喙狮鹫",6.83,12.69,27.04,1237.2,102.01,7841,,7843,,medium,
7844,野蛮的亲戚,future_level_band,辛特兰,44,48,48,6290,44,12600,multi_target_shared_kill,kill:regular_shared_kills:count=6:sources=邪枝割颅者; kill:regular_shared_kills:count=2:sources=邪枝占卜者,9.36,14.58,24.63,864.2,72.75,,,,,medium,
82,腐化之巢,future_level_band,塔纳利斯,39,47,47,4500,45,9000,multi_creature_personal_drop,"item:multiple_creature_task_item_drops:count=5:sources=森提帕尔异种蝎,森提帕尔毒刺蝎,森提帕尔群居蝎,森提帕尔工蝎",8.64,28.42,89.57,316.7,49.88,992,,,drop_rate_required,low_until_manual_review,server_drop_rate_needed
2605,口渴的地精,future_level_band,塔纳利斯,44,49,49,6550,45,13100,single_creature_drop,item:single_regular_creature_task_item:count=1:sources=灌木露水收集者,7.08,14.55,35.76,900.3,89.3,,,2606,,medium,
3568,堕落之水,future_level_band,幽暗城,45,52,52,3650,45,7300,mixed_objectives,item:item_source_not_in_questie:count=4:sources=; item:item_source_not_in_questie:count=None:sources=; item:item_source_not_in_questie:count=None:sources=; item:item_source_not_in_questie:count=None:sources=,5.9,11.4,25.4,640.4,0.0,,,,,low_until_manual_review,"item_source_missing:10691,item_source_missing:10692,item_source_missing:10693,item_source_missing:10694,objective_count:missing_counts"
3569,堕落之水,future_level_band,幽暗城,45,52,52,730,45,1450,travel_dialogue_or_turnin,,0.91,1.42,2.43,1021.1,0.68,3568,,,,medium_high,
3570,堕落之水,future_level_band,幽暗城,45,52,52,7340,45,14700,travel_dialogue_or_turnin,,0.9,1.4,2.4,10500.0,0.0,3569,,,,medium_high,
2622,丢失的命令,future_level_band,悲伤沼泽,45,50,50,1700,45,3400,travel_dialogue_or_turnin,,1.06,1.61,2.73,2111.8,3.72,2621,,2623,,medium_high,
7704,看看它的个头！,future_level_band,灼热峡谷,45,51,51,7070,45,14100,travel_dialogue_or_turnin,,0.9,1.4,2.4,10071.4,0.0,,,,,medium_high,
7722,绝密配方！,future_level_band,灼热峡谷,45,50,50,6810,45,13600,world_object_item_collection,item:task_item_world_object_pickup:count=1:sources=Secret Plans: Fiery Flux,1.89,2.83,5.66,4805.7,16.58,,,,object_respawn_and_multi_click_unknown,low_until_manual_review,
7728,被盗：鼓风机和望远镜,future_level_band,灼热峡谷,45,48,48,6290,45,12600,mixed_with_personal_item,item:multiple_creature_task_item_drops:count=None:sources=黑铁锻造师; item:multiple_creature_task_item_drops:count=None:sources=黑铁哨兵,4.57,15.35,47.06,820.8,52.6,,,,drop_rate_required,low_until_manual_review,"objective_count:missing_counts,server_drop_rate_needed"
7729,工作机会：肃清竞争对手,future_level_band,灼热峡谷,45,48,48,6290,45,12600,multi_target_shared_kill,kill:regular_shared_kills:count=15:sources=黑铁工头; kill:regular_shared_kills:count=15:sources=黑铁奴隶贩子,19.26,30.23,50.17,416.8,32.48,,,,,medium,
3381,会见主人,future_level_band,艾萨拉,45,48,48,3100,45,6200,item_source_not_in_questie,item:item_source_not_in_questie:count=2:sources=,2.9,6.4,15.4,968.8,,,,,"automatic_route_candidate_missing,non_npc_finish_or_missing_finish,non_npc_start_or_missing_start",low_until_manual_review,"item_source_missing:10450,not_in_world_candidate_union"
3508,破坏结界,future_level_band,艾萨拉,45,58,58,4500,45,9000,travel_dialogue_or_turnin,,0.9,1.4,2.4,6428.6,0.0,3141,,3509,,medium_high,
3509,恶魔之名,future_level_band,艾萨拉,45,58,58,9020,45,18000,travel_dialogue_or_turnin,,2.42,3.43,5.54,5247.8,28.65,3508,,3510,,medium_high,
3511,恶魔之名,future_level_band,艾萨拉,45,58,58,4500,45,9000,travel_dialogue_or_turnin,,2.42,3.43,5.54,2623.9,28.65,3510,,3602,,medium_high,
3517,搜索知识,future_level_band,艾萨拉,45,52,52,7340,45,14700,mixed_with_personal_item,item:task_item_world_object_pickup:count=None:sources=Tablet of Beth'Amara; item:task_item_world_object_pickup:count=None:sources=Tablet of Jin'yael; item:task_item_world_object_pickup:count=None:sources=Tablet of Markri; item:task_item_world_object_pickup:count=None:sources=Tablet of Sael'hai,4.25,6.31,14.21,2329.6,31.71,,,,object_respawn_and_multi_click_unknown,low_until_manual_review,objective_count:missing_counts
3518,玛加萨的石版,future_level_band,艾萨拉,45,52,52,3650,45,7300,travel_dialogue_or_turnin,,8.9,19.4,37.4,376.3,,3517,,3562,cross_zone_or_multi_zone,low_until_manual_review,
3541,杰斯雷蒙的石版,future_level_band,艾萨拉,45,52,52,3650,45,7300,travel_dialogue_or_turnin,,8.9,19.4,37.4,376.3,,3517,,3563,cross_zone_or_multi_zone,low_until_manual_review,
3542,安德隆·甘特的石版,future_level_band,艾萨拉,45,52,52,3650,45,7300,travel_dialogue_or_turnin,,8.9,19.4,37.4,376.3,,3517,,3564,cross_zone_or_multi_zone,low_until_manual_review,
3561,大法师克希雷姆的石版,future_level_band,艾萨拉,45,52,52,3650,45,7300,travel_dialogue_or_turnin,,1.59,2.32,3.83,3146.6,13.05,3517,,3565,,medium_high,
3562,玛加萨的报酬,future_level_band,艾萨拉,45,52,52,5500,45,11000,travel_dialogue_or_turnin,,8.9,19.4,37.4,567.0,0.0,3518,,,cross_zone_or_multi_zone,low_until_manual_review,
3563,杰斯雷蒙的报酬,future_level_band,艾萨拉,45,52,52,5500,45,11000,travel_dialogue_or_turnin,,8.9,19.4,37.4,567.0,0.0,3541,,,cross_zone_or_multi_zone,low_until_manual_review,
3564,安德隆的报酬,future_level_band,艾萨拉,45,52,52,5500,45,11000,travel_dialogue_or_turnin,,8.9,19.4,37.4,567.0,0.0,3542,,,cross_zone_or_multi_zone,low_until_manual_review,
3565,克希雷姆的报酬,future_level_band,艾萨拉,45,52,52,5500,45,11000,travel_dialogue_or_turnin,,1.59,2.32,3.83,4741.4,13.05,3561,,,,medium_high,
3602,艾萨拉水晶,future_level_band,艾萨拉,45,58,58,11250,45,22500,world_object_item_collection,"item:task_item_world_object_pickup:count=20:sources=Azsharite Formation,Azsharite Formation,Azsharite Formation,Azsharite Formation",11.07,17.18,30.86,1309.7,34.65,3511,,,"active_item_or_spell_use,object_respawn_and_multi_click_unknown",low_until_manual_review,
3621,武器的铸造,future_level_band,艾萨拉,45,58,58,6750,45,13500,travel_dialogue_or_turnin,,8.9,19.4,37.4,695.9,,3602,,3625,cross_zone_or_multi_zone,low_until_manual_review,
5535,永不安息的灵魂,future_level_band,艾萨拉,45,47,47,6040,45,12100,multi_target_shared_kill,kill:regular_shared_kills:count=6:sources=上层精灵的幻影; kill:regular_shared_kills:count=6:sources=上层精灵鬼巫,7.57,11.02,17.46,1098.0,19.57,,,,active_item_or_spell_use,medium,
5536,充满仇恨的土地,future_level_band,艾萨拉,45,47,47,6040,45,12100,multi_target_shared_kill,kill:regular_shared_kills:count=6:sources=哈达尔萨特; kill:regular_shared_kills:count=2:sources=哈达尔欺诈者; kill:regular_shared_kills:count=2:sources=哈达尔魔仆,8.1,11.53,17.98,1049.4,37.01,,,,,medium,
3626,返回诅咒之地,future_level_band,荆棘谷,45,58,58,2250,45,4500,travel_dialogue_or_turnin,,8.9,19.4,37.4,232.0,,3625,,3627,cross_zone_or_multi_zone,low_until_manual_review,
7003,被缩小的巨人,future_level_band,菲拉斯,45,48,48,6290,45,12600,multi_creature_personal_drop,"item:multiple_creature_task_item_drops:count=15:sources=被缩小的海岸巨人,被缩小的大地行者,被缩小的波涛巨人,被缩小的深海巨人",14.19,57.53,193.61,219.0,0.0,,,,"active_item_or_spell_use,drop_rate_required",low_until_manual_review,server_drop_rate_needed
7721,压缩器的动力,future_level_band,菲拉斯,45,48,48,6290,45,12600,multi_creature_personal_drop,"item:multiple_creature_task_item_drops:count=10:sources=海元素,巨型海元素",11.55,45.27,151.66,278.3,14.89,,,,drop_rate_required,low_until_manual_review,server_drop_rate_needed
7731,毒刺鞭笞者,future_level_band,菲拉斯,39,47,47,6040,45,12100,single_named_drop,item:single_named_creature_task_item:count=1:sources=毒刺鞭笞者,4.47,6.44,12.75,1878.9,38.85,2903,,,,medium,
2521,为库米沙效力,future_level_band,诅咒之地,45,55,55,12250,45,24500,single_creature_drop,"item:single_regular_creature_task_item:count=1:sources=巨槌食人魔,巨槌食人魔法师,巨槌蛮兵,巨槌战士",3.22,11.42,33.87,2145.4,19.35,,,,elite_or_rare_target,medium,
2601,石化蜥蜴的大脑,future_level_band,诅咒之地,45,50,50,6810,45,13600,mixed_with_personal_item,"item:multiple_creature_task_item_drops:count=10:sources=红石蜥蜴,红石晶鳞蜥蜴,死眼; item:multiple_creature_task_item_drops:count=2:sources=黑色屠戮者,拾骨者,斯比弗雷尔",15.21,59.34,195.81,229.2,38.71,,,,"drop_rate_required,elite_or_rare_target",low_until_manual_review,server_drop_rate_needed
2603,秃鹫的活力,future_level_band,诅咒之地,45,50,50,6810,45,13600,mixed_with_personal_item,"item:multiple_creature_task_item_drops:count=10:sources=黑色屠戮者,拾骨者,斯比弗雷尔; item:multiple_creature_task_item_drops:count=2:sources=饥饿的弯牙土狼,弯牙土狼,毁灭",15.46,57.83,185.5,235.2,45.65,,,,"drop_rate_required,elite_or_rare_target",low_until_manual_review,server_drop_rate_needed
2621,悔恨的战士,future_level_band,诅咒之地,45,50,50,1700,45,3400,travel_dialogue_or_turnin,,1.9,4.4,10.4,772.7,,2784,,2622,automatic_route_candidate_missing,low_until_manual_review,not_in_world_candidate_union
2701,古代英雄,future_level_band,诅咒之地,45,57,57,8730,45,17500,travel_dialogue_or_turnin,,1.9,4.4,10.4,3977.3,,2702,,,automatic_route_candidate_missing,low_until_manual_review,not_in_world_candidate_union
2702,古代英雄,future_level_band,诅咒之地,45,57,57,4350,45,8700,travel_dialogue_or_turnin,,1.9,4.4,10.4,1977.3,,2681,,2701,automatic_route_candidate_missing,low_until_manual_review,not_in_world_candidate_union
2721,基利斯,future_level_band,诅咒之地,45,58,58,9020,45,18000,travel_dialogue_or_turnin,,1.9,4.4,10.4,4090.9,,2701,,2743,automatic_route_candidate_missing,low_until_manual_review,not_in_world_candidate_union
2743,黑暗笼罩,future_level_band,诅咒之地,45,60,60,4750,45,9500,travel_dialogue_or_turnin,,1.9,4.4,10.4,2159.1,,2721,,2744,automatic_route_candidate_missing,low_until_manual_review,not_in_world_candidate_union
3501,多多益善,future_level_band,诅咒之地,45,55,55,8170,45,16300,single_creature_drop,"item:single_regular_creature_task_item:count=1:sources=巨槌食人魔,巨槌食人魔法师,巨槌蛮兵,巨槌战士",3.22,11.42,33.87,1427.3,19.35,,,3502,elite_or_rare_target,medium,
8462,与纳菲恩交谈,future_level_band,费伍德森林,45,55,55,815,45,1650,travel_dialogue_or_turnin,,5.04,6.92,10.96,238.4,78.12,8460,,,,medium_high,
8464,冬泉熊怪的活动,future_level_band,费伍德森林,45,58,58,9020,45,18000,multi_target_shared_kill,kill:regular_shared_kills:count=8:sources=冬泉萨满祭司; kill:regular_shared_kills:count=8:sources=冬泉巢穴守卫; kill:regular_shared_kills:count=8:sources=冬泉巨熊怪,29.42,71.64,161.46,251.3,,,,,automatic_route_candidate_missing,low_until_manual_review,not_in_world_candidate_union
8465,与萨尔法交谈,future_level_band,费伍德森林,45,55,55,815,45,1650,travel_dialogue_or_turnin,,8.9,19.4,37.4,85.1,,,,,cross_zone_or_multi_zone,low_until_manual_review,
7815,钳嘴龟！,future_level_band,辛特兰,44,50,50,6810,45,13600,shared_kill,kill:regular_shared_kills:count=10:sources=海水钳嘴龟,8.59,12.77,20.87,1065.0,39.19,,,,,medium_high,
7828,银鬃捕猎者,future_level_band,辛特兰,44,48,48,6290,45,12600,multi_target_shared_kill,kill:regular_shared_kills:count=5:sources=银鬃捕猎者; kill:regular_shared_kills:count=5:sources=银鬃嗥狼,10.31,15.4,25.13,818.2,72.75,,,,,medium,
7830,死者的复仇,future_level_band,辛特兰,44,48,48,6290,45,12600,single_named_drop,item:single_named_creature_task_item:count=1:sources=翱翔的锋喙狮鹫,5.5,7.78,14.57,1619.5,73.34,,,,,medium,
2965,奥丹姆的线索,future_level_band,雷霆崖,45,50,50,680,45,1350,travel_dialogue_or_turnin,,3.98,6.68,11.2,202.1,43.98,2440,,2966,,medium_high,
2966,拭目以待,future_level_band,雷霆崖,45,50,50,6810,45,13600,travel_dialogue_or_turnin,,8.9,19.4,37.4,701.0,,2965,,,cross_zone_or_multi_zone,low_until_manual_review,
2967,返回雷霆崖,future_level_band,雷霆崖,45,50,50,680,45,1350,travel_dialogue_or_turnin,,8.9,19.4,37.4,69.6,0.0,2954,,2968,cross_zone_or_multi_zone,low_until_manual_review,
2968,进一步的任务,future_level_band,雷霆崖,45,50,50,6810,45,13600,travel_dialogue_or_turnin,,3.98,6.68,11.2,2035.9,43.98,2967,,,,medium_high,
1445,阿塔哈卡神庙,future_level_band,Sunken Temple,38,50,50,10200,46,20400,multi_creature_personal_drop,"item:multiple_creature_task_item_drops:count=20:sources=被诅咒的阿塔莱巨魔,阿塔莱战士,阿塔莱巫医,被奴役的阿塔莱巨魔",25.73,82.8,230.66,246.4,,1444,,,"automatic_route_candidate_missing,cross_zone_or_multi_zone,drop_rate_required,dungeon_objective_source,elite_or_rare_target",low_until_manual_review,"not_in_world_candidate_union,server_drop_rate_needed"
3380,沉没的神庙,future_level_band,Sunken Temple,46,51,51,5300,46,10600,travel_dialogue_or_turnin,,8.9,19.4,37.4,546.4,,,,3444,"automatic_route_candidate_missing,cross_zone_or_multi_zone",low_until_manual_review,not_in_world_candidate_union
3446,深入神庙,future_level_band,Sunken Temple,46,51,51,10600,46,21200,travel_dialogue_or_turnin,,8.9,19.4,37.4,1092.8,,3444,,,"automatic_route_candidate_missing,cross_zone_or_multi_zone",low_until_manual_review,not_in_world_candidate_union
3447,雕像群的秘密,future_level_band,Sunken Temple,46,51,51,10600,46,21200,travel_dialogue_or_turnin,,8.9,19.4,37.4,1092.8,,3444,,,"automatic_route_candidate_missing,cross_zone_or_multi_zone",low_until_manual_review,not_in_world_candidate_union
3444,石环,future_level_band,塔纳利斯,46,51,51,7070,46,14100,world_object_item_collection,item:task_item_world_object_pickup:count=1:sources=Marvon's Chest,9.32,20.07,39.48,702.5,0.0,"3380,3445",,,"cross_zone_or_multi_zone,object_respawn_and_multi_click_unknown",low_until_manual_review,
7723,该死的手指头！,future_level_band,灼热峡谷,45,49,49,6550,46,13100,shared_kill,kill:regular_shared_kills:count=20:sources=重型作战傀儡,13.21,20.01,32.87,654.7,32.48,,,,,medium_high,
7724,熔岩蜘蛛的威胁！,future_level_band,灼热峡谷,45,49,49,6550,46,13100,shared_kill,kill:regular_shared_kills:count=20:sources=巨型熔岩蜘蛛,14.54,21.79,35.63,601.2,71.12,,,,,medium_high,
7727,熏火龙,future_level_band,灼热峡谷,45,49,49,6550,46,13100,shared_kill,kill:regular_shared_kills:count=20:sources=熏火龙,12.85,19.53,32.13,670.8,21.97,,,,,medium_high,
13662,获得信任,future_level_band,灼热峡谷,45,60,0,0,46,0,single_creature_drop,"item:single_regular_creature_task_item:count=1:sources=铁怒监军,铁怒狱卒,铁怒卫士,铁怒步兵",9.69,26.41,62.97,,0.07,,,,"cross_zone_or_multi_zone,elite_or_rare_target",low_until_manual_review,
2581,弯牙土狼的颚骨,future_level_band,诅咒之地,45,50,50,6810,46,13600,mixed_with_personal_item,"item:multiple_creature_task_item_drops:count=3:sources=饥饿的弯牙土狼,弯牙土狼,毁灭; item:multiple_creature_task_item_drops:count=2:sources=灰鬃野猪,地狱野猪,格朗特; item:single_regular_creature_task_item:count=1:sources=厚甲毒刺蝎,掠夺者科拉克",8.63,32.17,97.0,422.8,36.23,,,,"drop_rate_required,elite_or_rare_target",low_until_manual_review,server_drop_rate_needed
2583,野猪的活力,future_level_band,诅咒之地,45,50,50,6810,46,13600,mixed_with_personal_item,"item:multiple_creature_task_item_drops:count=3:sources=灰鬃野猪,地狱野猪,格朗特; item:multiple_creature_task_item_drops:count=2:sources=厚甲毒刺蝎,掠夺者科拉克; item:single_regular_creature_task_item:count=1:sources=红石蜥蜴,红石晶鳞蜥蜴,死眼",8.56,33.73,106.21,403.2,31.31,,,,"drop_rate_required,elite_or_rare_target",low_until_manual_review,server_drop_rate_needed
2585,决定性的打击,future_level_band,诅咒之地,45,50,50,6810,46,13600,mixed_with_personal_item,"item:multiple_creature_task_item_drops:count=3:sources=厚甲毒刺蝎,掠夺者科拉克; item:multiple_creature_task_item_drops:count=2:sources=黑色屠戮者,拾骨者,斯比弗雷尔; item:single_regular_creature_task_item:count=1:sources=灰鬃野猪,地狱野猪,格朗特",8.91,33.14,100.55,410.4,38.71,,,,"drop_rate_required,elite_or_rare_target",low_until_manual_review,server_drop_rate_needed
7816,加莫里塔！,future_level_band,辛特兰,44,48,48,6290,46,12600,single_named_drop,item:single_named_creature_task_item:count=1:sources=加莫里塔,3.98,5.75,11.29,2191.3,44.17,7815,,,,medium,
7845,被绑架的断齿长者！,future_level_band,辛特兰,46,51,51,7070,46,14100,travel_dialogue_or_turnin,,1.87,2.69,4.39,5241.6,19.16,,,7846,,medium_high,
7847,向断齿族长复命,future_level_band,辛特兰,46,51,51,7070,46,14100,travel_dialogue_or_turnin,,1.85,2.66,4.36,5300.8,18.81,7846,,,,medium_high,
7849,分离的痛苦,future_level_band,辛特兰,46,50,50,6810,46,13600,mixed_with_personal_item,item:task_item_world_object_pickup:count=None:sources=Pile of Skulls; item:task_item_world_object_pickup:count=None:sources=Pile of Bones,3.59,5.21,10.41,2610.4,36.94,,,,object_respawn_and_multi_click_unknown,low_until_manual_review,objective_count:missing_counts
7850,黑暗之瓶,future_level_band,辛特兰,46,50,50,8500,46,17000,world_object_item_collection,item:task_item_world_object_pickup:count=5:sources=Vessel of Tainted Blood,4.84,7.21,14.66,2357.8,36.94,,,,object_respawn_and_multi_click_unknown,low_until_manual_review,
